,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1043,Delaware,40.2986724,-83.067965,Opa Grill and Tavern,40.298200874546104,-83.06787443747751,Mediterranean Restaurant
1044,Delaware,40.2986724,-83.067965,Roop Brothers Bar,40.2993,-83.066162,Cocktail Bar
1045,Delaware,40.2986724,-83.067965,Choffey's Coffee and Confections,40.30006320673543,-83.0686823792954,Coffee Shop
1046,Delaware,40.2986724,-83.067965,Restoration Brew Worx,40.29965426123087,-83.06783602045516,Brewery
1047,Delaware,40.2986724,-83.067965,Typhoon Asian Fusion Bistro,40.299232330457066,-83.06747674942017,Restaurant
1048,Delaware,40.2986724,-83.067965,Jimmy John's,40.30030606402752,-83.0677574349584,Sandwich Place
1049,Delaware,40.2986724,-83.067965,Whit's Frozen Custard,40.29981401857073,-83.06776479756992,Ice Cream Shop
1050,Delaware,40.2986724,-83.067965,Flying Pig Ale House,40.29837,-83.068085,Bar
1051,Delaware,40.2986724,-83.067965,The Backstretch bar & grill,40.29832432285025,-83.06796839884434,American Restaurant
1052,Delaware,40.2986724,-83.067965,SUBWAY,40.298288456879995,-83.06813637620655,Sandwich Place
1053,Delaware,40.2986724,-83.067965,PNC Bank,40.29993,-83.06743,Bank
1054,Delaware,40.2986724,-83.067965,Chase Bank,40.3009328,-83.0678052,Bank
1055,Delaware,40.2986724,-83.067965,United Dairy Farmers (UDF),40.29872046989557,-83.07261018511838,Gas Station
1056,Delaware,40.2986724,-83.067965,Sherwin-Williams Paint Store,40.298362,-83.069027,Hardware Store
1057,Delaware,40.2986724,-83.067965,Donatos Pizza,40.29461307428321,-83.06867140538083,Pizza Place
1058,Delaware,40.2986724,-83.067965,Tim Hortons,40.2986994341566,-83.0715818703174,Coffee Shop
1059,Delaware,40.2986724,-83.067965,Ollie's Fine Ice Cream,40.298204999999996,-83.069412,Ice Cream Shop
1060,Delaware,40.2986724,-83.067965,Son of Thurman,40.29907313275301,-83.06779355986171,Burger Joint
1061,Delaware,40.2986724,-83.067965,Bun's Restaurant,40.300334338338324,-83.06844079234561,American Restaurant
1062,Delaware,40.2986724,-83.067965,Papa John's Pizza,40.29513537745153,-83.068410409036,Pizza Place
1063,Delaware,40.2986724,-83.067965,Domino's Pizza,40.29925687836195,-83.07151883840561,Pizza Place
1064,Delaware,40.2986724,-83.067965,Old Bag of Nails,40.30087983603044,-83.0671638449953,Pub
1065,Delaware,40.2986724,-83.067965,Pat's Records,40.298998512778276,-83.06792996962575,Record Shop
1066,Delaware,40.2986724,-83.067965,Second Sole,40.299574,-83.06729399999999,Shoe Store
1067,Delaware,40.2986724,-83.067965,Fundamentals,40.3003435,-83.0689673,Bookstore
1068,Delaware,40.2986724,-83.067965,Neuhart Cards & Sports Collectibles,40.300431,-83.06885799999999,Hobby Shop
1069,Delaware,40.2986724,-83.067965,Spa Retreat,40.300734000000006,-83.069189,Spa
1070,Delaware,40.2986724,-83.067965,KFC,40.29436379387132,-83.06864095031449,Fried Chicken Joint
1071,Delaware,40.2986724,-83.067965,The Hardware Exchange True Value,40.29419014089208,-83.06780688095091,Hardware Store
1072,Delphos,40.84363870000001,-84.3411821,The Creamery,40.844904638907956,-84.34099054674374,Ice Cream Shop
1073,Delphos,40.84363870000001,-84.3411821,Family Video,40.846614837646484,-84.34162902832031,Video Store
1074,Delphos,40.84363870000001,-84.3411821,SUBWAY,40.847311,-84.341263,Sandwich Place
1075,Delphos,40.84363870000001,-84.3411821,Speedway,40.84143294517272,-84.3392514662236,Gas Station
1076,Delphos,40.84363870000001,-84.3411821,Pizza Hut,40.84679658830792,-84.33875530958176,Pizza Place
1077,Delphos,40.84363870000001,-84.3411821,Speedway,40.847368236884094,-84.34226389069022,Gas Station
1078,Delphos,40.84363870000001,-84.3411821,Rustic Cafe,40.84385,-84.33928325,Bar
1079,Delphos,40.84363870000001,-84.3411821,Case's Mowing Service,40.84403610229492,-84.34642791748047,Construction & Landscaping
1080,Delphos,40.84363870000001,-84.3411821,Bellmann's Party Shop,40.84742557124103,-84.33870434761047,Liquor Store
1081,Dover,40.5213381,-81.4741475,Lavender Bridal,40.52059350290683,-81.47783611547382,Bridal Shop
1082,Dover,40.5213381,-81.4741475,Pangrazios Pizza And Spaghetti House,40.5208238990449,-81.47861371373278,Pizza Place
1083,Dover,40.5213381,-81.4741475,El Papa's Mexican Kitchen,40.51813055625046,-81.4704325523549,Mexican Restaurant
1084,Dover,40.5213381,-81.4741475,Krocker's  Bar & Grill,40.5200696441755,-81.47953153987594,Bar
1085,Dover,40.5213381,-81.4741475,Dollar General,40.5212364122876,-81.47837229619093,Discount Store
1086,Dover,40.5213381,-81.4741475,Martini 97,40.51974513674126,-81.47939102900376,Cocktail Bar
1087,Dover,40.5213381,-81.4741475,Bread Head Bistro,40.5220926048505,-81.47717800200414,New American Restaurant
1088,Dover,40.5213381,-81.4741475,Chase Bank,40.5202815,-81.4798387,Bank
1089,Dover,40.5213381,-81.4741475,Sammy Sue's BBQ,40.51868138578683,-81.47696736935184,BBQ Joint
1090,Dover,40.5213381,-81.4741475,Roselyn Music Studio,40.52131802955723,-81.47489241555097,Music Store
1091,Dover,40.5213381,-81.4741475,Pizza by Penso (Quality since 1936),40.52170944213867,-81.4727783203125,Pizza Place
1092,Dover,40.5213381,-81.4741475,Dover Healthy Alternatives,40.52283497848181,-81.4777985826811,Deli / Bodega
1093,Dover,40.5213381,-81.4741475,Mary Zifer's Pizza,40.522866,-81.47806942462921,Pizza Place
1094,Dover,40.5213381,-81.4741475,Mindy's Dover Station,40.520828,-81.478587,Diner
1095,Dover,40.5213381,-81.4741475,El Pueblito,40.519531,-81.47829,Mexican Restaurant
1096,Dover,40.5213381,-81.4741475,Dover flea Market,40.51895762391701,-81.4788387703194,Flea Market
1097,Dublin,40.0992294,-83.11407709999999,La Chatelaine French Bakery & Bistro,40.099237641461,-83.11510649060023,French Restaurant
1098,Dublin,40.0992294,-83.11407709999999,Jeni's Splendid Ice Creams,40.09941134011643,-83.11390755446558,Ice Cream Shop
1099,Dublin,40.0992294,-83.11407709999999,Woodhouse Day Spa,40.10002348101209,-83.11412204658609,Spa
1100,Dublin,40.0992294,-83.11407709999999,Dublin Village Tavern,40.098957653284444,-83.11381736027514,Pub
1101,Dublin,40.0992294,-83.11407709999999,Downtown Historic Dublin,40.09933799240387,-83.11399592445589,Neighborhood
1102,Dublin,40.0992294,-83.11407709999999,Tucci's,40.1002297,-83.1144857,American Restaurant
1103,Dublin,40.0992294,-83.11407709999999,Harbor Yoga,40.100294819235835,-83.1139353098565,Yoga Studio
1104,Dublin,40.0992294,-83.11407709999999,J Liu Restaurant & Bar,40.09972556312947,-83.1152789527472,Restaurant
1105,Dublin,40.0992294,-83.11407709999999,Mr. Sushi,40.09986566996081,-83.11409482311909,Sushi Restaurant
1106,Dublin,40.0992294,-83.11407709999999,Mezzo,40.09955375845627,-83.11426685390768,Italian Restaurant
1107,Dublin,40.0992294,-83.11407709999999,Brazenhead Irish Pub,40.10070627942092,-83.11388255766708,Irish Pub
1108,Dublin,40.0992294,-83.11407709999999,Oscar's,40.10118368530093,-83.11385660814138,Italian Restaurant
1109,Dublin,40.0992294,-83.11407709999999,Winan's Fine Chocolates and Coffees,40.098542987150964,-83.11357490101068,Café
1110,Dublin,40.0992294,-83.11407709999999,Condado Tacos,40.10246911625746,-83.11409664934854,Taco Place
1111,Dublin,40.0992294,-83.11407709999999,Pins Mechanical Company,40.101148453550195,-83.10989404370284,Bar
1112,Dublin,40.0992294,-83.11407709999999,Harvest Pizzeria,40.10043177385317,-83.11441338486247,Pizza Place
1113,Dublin,40.0992294,-83.11407709999999,The Avenue Steak Tavern,40.10198153542859,-83.11403478042604,Steakhouse
1114,Dublin,40.0992294,-83.11407709999999,VASO Rooftop Lounge,40.10136150368573,-83.10966789722443,Tapas Restaurant
1115,Dublin,40.0992294,-83.11407709999999,Sweetwaters Coffee & Tea Bridge Park,40.10210501,-83.10985201,Café
1116,Dublin,40.0992294,-83.11407709999999,16-Bit Bar+Arcade,40.10148882475348,-83.10963800651156,Bar
1117,Dublin,40.0992294,-83.11407709999999,Donatos Pizza,40.09941652304097,-83.11359331011772,Pizza Place
1118,Dublin,40.0992294,-83.11407709999999,Domino's Pizza,40.099744793716454,-83.11360269784927,Pizza Place
1119,Dublin,40.0992294,-83.11407709999999,Vitality smoothie and juice,40.09910834604827,-83.11361876683868,Juice Bar
1120,Dublin,40.0992294,-83.11407709999999,The Getaway Brewing Co.,40.10269915852654,-83.1141646206379,Brewery
1121,Dublin,40.0992294,-83.11407709999999,The Exchange at Bridge Park,40.100158,-83.1088052,Convention Center
1122,Dublin,40.0992294,-83.11407709999999,Z Cucina,40.102132,-83.110115,Italian Restaurant
1123,Dublin,40.0992294,-83.11407709999999,Winemaker's Guild,40.101406,-83.109318,Wine Shop
1124,East+Cleveland,41.533106599999996,-81.5790137,Walgreens,41.53242490621853,-81.58073499798775,Pharmacy
1125,East+Cleveland,41.533106599999996,-81.5790137,Family Dollar,41.536153999999996,-81.577451,Discount Store
1126,East+Cleveland,41.533106599999996,-81.5790137,Rally's,41.53074037257802,-81.58219613519577,Fast Food Restaurant
1127,East+Cleveland,41.533106599999996,-81.5790137,Metro by T-Mobile,41.53064263643686,-81.58132914599798,Mobile Phone Shop
1128,East+Cleveland,41.533106599999996,-81.5790137,Metro by T-Mobile,41.5306426,-81.5813291,Mobile Phone Shop
1129,East+Liverpool,40.618675599999996,-80.5772928,Hot Dog Shoppe,40.618148398002326,-80.58021977229023,Hot Dog Joint
1130,East+Liverpool,40.618675599999996,-80.5772928,L & B Donuts,40.618860999999995,-80.57948,Breakfast Spot
1131,East+Liverpool,40.618675599999996,-80.5772928,AAA East Central,40.618955,-80.577365,Insurance Office
1132,East+Liverpool,40.618675599999996,-80.5772928,Dollar General,40.6212,-80.58,Discount Store
1133,East+Liverpool,40.618675599999996,-80.5772928,The Salvation Army,40.617534,-80.576338,Thrift / Vintage Store
1134,East+Liverpool,40.618675599999996,-80.5772928,Dollar Tree,40.621664,-80.57640400000001,Discount Store
1135,East+Liverpool,40.618675599999996,-80.5772928,Bricker's Cafeteria,40.619973279020684,-80.57879732062382,Diner
1136,East+Liverpool,40.618675599999996,-80.5772928,Giant Eagle Supermarket,40.62119232016702,-80.57483095227673,Supermarket
1137,East+Liverpool,40.618675599999996,-80.5772928,Redbox,40.62092590332031,-80.57465362548828,Video Store
1138,East+Liverpool,40.618675599999996,-80.5772928,Rite Aid,40.620337343229735,-80.57632416486734,Pharmacy
1139,East+Liverpool,40.618675599999996,-80.5772928,Zatta's,40.619207,-80.57784000000001,Karaoke Bar
1140,East+Liverpool,40.618675599999996,-80.5772928,Walnut Lanes,40.61802505799687,-80.57620021434921,Bowling Alley
1141,East+Liverpool,40.618675599999996,-80.5772928,Bruno's Pizza,40.6187343186505,-80.57635749754027,Pizza Place
1142,East+Liverpool,40.618675599999996,-80.5772928,Museum of Ceramics,40.6183549430029,-80.57705713291567,History Museum
1143,East+Liverpool,40.618675599999996,-80.5772928,YMCA,40.61733123005127,-80.57532689171182,Gym
1144,Eastlake,41.649033700000004,-81.4378991,M.B. Home Solution LLC,41.64796219999999,-81.43337409999998,Construction & Landscaping
1145,Eaton,39.7439398,-84.63648909999999,Jell's Sports & Grill,39.74391403479091,-84.63549375128,American Restaurant
1146,Eaton,39.7439398,-84.63648909999999,U.S. Bank ATM,39.74443,-84.63643491268158,ATM
1147,Eaton,39.7439398,-84.63648909999999,"Taffy's of Eaton, OHIO",39.7436803896071,-84.63355083641022,Music Venue
1148,Eaton,39.7439398,-84.63648909999999,Main street eaton,39.7439067434274,-84.63646173477173,Plaza
1149,Eaton,39.7439398,-84.63648909999999,Village Pantry,39.74279022216797,-84.63605499267578,Grocery Store
1150,Eaton,39.7439398,-84.63648909999999,Brian Muenchenbach,39.74412536621094,-84.6385498046875,Lawyer
1151,Eaton,39.7439398,-84.63648909999999,Seven Mile Creek Corp,39.74091,-84.63842,Sporting Goods Shop
1152,Eaton,39.7439398,-84.63648909999999,Train Tracks,39.74743940672016,-84.63318903666746,Light Rail Station
1153,Eaton,39.7439398,-84.63648909999999,Eaton Country Club,39.74194860883952,-84.64170378358978,Golf Course
1154,Elyria,41.367319099999996,-82.1073583,Foundry Kitchen & Bar,41.36782506898807,-82.10846508503667,Gastropub
1155,Elyria,41.367319099999996,-82.1073583,Cascade Cafe,41.367955,-82.105076,American Restaurant
1156,Elyria,41.367319099999996,-82.1073583,Suzin L,41.367273,-82.102808,Candy Store
1157,Elyria,41.367319099999996,-82.1073583,Boomers,41.36785914399335,-82.10402229785373,Bar
1158,Elyria,41.367319099999996,-82.1073583,Fifth Third Bank & ATM,41.36794204138988,-82.1036569682019,Bank
1159,Elyria,41.367319099999996,-82.1073583,Burger King,41.36740065427159,-82.11083203554148,Fast Food Restaurant
1160,Elyria,41.367319099999996,-82.1073583,Taco Bell,41.366811810849754,-82.11067236495188,Fast Food Restaurant
1161,Elyria,41.367319099999996,-82.1073583,Conrad's Tire Express & Total Car Care,41.367371,-82.103554,Automotive Shop
1162,Elyria,41.367319099999996,-82.1073583,Lorain County Transportation Center,41.368438720703125,-82.1037368774414,Bus Station
1163,Elyria,41.367319099999996,-82.1073583,Greyhound: Bus Stop - Lorain County Transportation & Community Center,41.368453,-82.10360899999999,Bus Station
1164,Elyria,41.367319099999996,-82.1073583,Northcoast Executive Limousine,41.37120504417959,-82.10673093795776,Business Service
1165,Elyria,41.367319099999996,-82.1073583,Expresslane Oil Change,41.370971041934325,-82.11065336060832,Auto Garage
1166,Englewood,39.8775553,-84.3021673,Dairy Queen,39.87870354313014,-84.30270105600357,Ice Cream Shop
1167,Englewood,39.8775553,-84.3021673,PNC Bank,39.877802,-84.305245,Bank
1168,Englewood,39.8775553,-84.3021673,Dollar General,39.876899,-84.30249,Convenience Store
1169,Englewood,39.8775553,-84.3021673,Fifth Third Bank & ATM,39.87675632902152,-84.30729433894157,Bank
1170,Englewood,39.8775553,-84.3021673,Our Place,39.876014709472656,-84.30096435546875,Pizza Place
1171,Englewood,39.8775553,-84.3021673,Dance 'N Things,39.878028,-84.302049,Boutique
1172,Englewood,39.8775553,-84.3021673,Jacks Pets,39.877297999999996,-84.302452,Pet Store
1173,Englewood,39.8775553,-84.3021673,Englewood Library (Northmont),39.87827719869121,-84.30766931379368,Library
1174,Euclid,41.5931049,-81.5267873,Skinny's Bar & Grill,41.59342391689966,-81.5269299732632,Bar
1175,Euclid,41.5931049,-81.5267873,Carmella's Pizza Bazaar,41.59229824643057,-81.5268272959508,Pizza Place
1176,Euclid,41.5931049,-81.5267873,Horvat's Pub II,41.592802856680564,-81.52659595012665,Dive Bar
1177,Euclid,41.5931049,-81.5267873,Kulinar's Carryout & Catering,41.59216607000796,-81.52658862663837,Eastern European Restaurant
1178,Euclid,41.5931049,-81.5267873,Georgio's Oven Fresh Pizza Co,41.59226981992343,-81.52710210185468,Pizza Place
1179,Euclid,41.5931049,-81.5267873,Guys Pizza,41.59083905,-81.52664,Pizza Place
1180,Euclid,41.5931049,-81.5267873,Jay Dee Cleaners,41.5902214050293,-81.5271224975586,Dry Cleaner
1181,Euclid,41.5931049,-81.5267873,Wojtila's Bakery,41.58986874792608,-81.52680050423228,Bakery
1182,Euclid,41.5931049,-81.5267873,Sparky DiBiasio Stadium,41.59576353658815,-81.52252978231584,Athletics & Sports
1183,Euclid,41.5931049,-81.5267873,Paddy's Pour Haus,41.588934644648155,-81.52700828502412,Bar
1184,Fairborn,39.8208998,-84.0193858,Bookery Fantasy,39.82159827403098,-84.02173755102967,Bookstore
1185,Fairborn,39.8208998,-84.0193858,Foy's Rock-N-Roll Grill,39.82125573284023,-84.02014341833444,Diner
1186,Fairborn,39.8208998,-84.0193858,Tickets Pub & Eatery,39.821667841902865,-84.02147430445513,Sports Bar
1187,Fairborn,39.8208998,-84.0193858,Foy's Costume Store,39.82140912055717,-84.02031961170852,Costume Shop
1188,Fairborn,39.8208998,-84.0193858,Foys Haunted House Store,39.82145070960842,-84.0201885939491,Costume Shop
1189,Fairborn,39.8208998,-84.0193858,Giovannis Pizzeria e Ristorante Italiano,39.82189695343241,-84.02447078610975,Italian Restaurant
1190,Fairborn,39.8208998,-84.0193858,Fairborn YMCA,39.81707388542482,-84.02034816360342,Gym / Fitness Center
1191,Fairborn,39.8208998,-84.0193858,U.S. Bank ATM,39.821914,-84.021712,ATM
1192,Fairborn,39.8208998,-84.0193858,Papa John's Pizza,39.82010203802925,-84.02060762743133,Pizza Place
1193,Fairborn,39.8208998,-84.0193858,Shell,39.81901979,-84.02107822,Gas Station
1194,Fairborn,39.8208998,-84.0193858,Osborn Park,39.81679543059751,-84.0175452971563,Park
1195,Fairfield,39.345895299999995,-84.56050309999999,Family Dollar,39.341535,-84.55925500000001,Discount Store
1196,Fairfield,39.345895299999995,-84.56050309999999,Cincy Vapors,39.341535,-84.55925500000001,Smoke Shop
1197,Fairlawn,41.132664399999996,-81.62620509999999,Fifth Third Bank & ATM,41.1352943,-81.6309632,Bank
1198,Fairlawn,41.132664399999996,-81.62620509999999,Bicentennial Park,41.133140563964844,-81.627685546875,Park
1199,Fairlawn,41.132664399999996,-81.62620509999999,"Kisling, Nestico & Redick",41.13380768,-81.62324802,Lawyer
1200,Fairlawn,41.132664399999996,-81.62620509999999,First Communications,41.132906274544105,-81.62136417790987,Business Service
1201,Fairlawn,41.132664399999996,-81.62620509999999,Marcum LLP,41.13246154785156,-81.62113189697266,Business Service
1202,Fairview+Park,41.4461727,-81.85265190000001,Dunkin',41.445927978935764,-81.85333782944775,Donut Shop
1203,Fairview+Park,41.4461727,-81.85265190000001,The Gemini Center,41.44391666053259,-81.85482859611511,Recreation Center
1204,Fairview+Park,41.4461727,-81.85265190000001,Minotti's Wine & Beverage,41.44810903828559,-81.84769193656822,Wine Shop
1205,Fairview+Park,41.4461727,-81.85265190000001,Domino's Pizza,41.44598552929045,-81.8549533188343,Pizza Place
1206,Fairview+Park,41.4461727,-81.85265190000001,808 Shave Ice,41.445057,-81.856394,Ice Cream Shop
1207,Fairview+Park,41.4461727,-81.85265190000001,JJ's Pizza,41.448304,-81.84773,Pizza Place
1208,Findlay,41.0413873,-83.65039820000001,Rossilli's Restaurant,41.04008313990518,-83.64989624598502,Italian Restaurant
1209,Findlay,41.0413873,-83.65039820000001,Findlay Brewing Company,41.043825,-83.650028,Pub
1210,Findlay,41.0413873,-83.65039820000001,The Gathering,41.03912364796282,-83.64949119105299,French Restaurant
1211,Findlay,41.0413873,-83.65039820000001,Coffee Amici,41.03814816669314,-83.65029064721695,Coffee Shop
1212,Findlay,41.0413873,-83.65039820000001,Dietsch's Brothers,41.03944236517346,-83.65517624621043,Ice Cream Shop
1213,Findlay,41.0413873,-83.65039820000001,The Bourbon Affair,41.037533,-83.649045,Speakeasy
1214,Findlay,41.0413873,-83.65039820000001,Japan West,41.03746701658712,-83.65044372089137,Japanese Restaurant
